REG;Région;DEP;CODARR;CODCAN;CODCOM;COM;Commune;PMUN;PCAP;PTOT;D1_Etablissements_de_sante_humaine;D2_Equipements_medico_paramedicaux;D3_Structures_de_sante_publique;D4_Actions_sociales;D5_Hebergements_sociaux;D6_Equipements_educatifs_sportifs;D7_Autres_equipements;DENS;nb_equipements_total;D1_Etablissements_de_sante_humaine_1000;D2_Equipements_medico_paramedicaux_1000;D3_Structures_de_sante_publique_1000;D4_Actions_sociales_1000;D5_Hebergements_sociaux_1000;D6_Equipements_educatifs_sportifs_1000;D7_Autres_equipements_1000
32;Hauts-de-France;59;3;35;574;59574;Somain;11790;91;11881;11.0;105.0;6.0;3.0;2.0;7.0;2.0;2;136;0.93;8.84;0.51;0.25;0.17;0.59;0.17
32;Hauts-de-France;59;6;29;616;59616;Vieux-Condé;10446;58;10504;1.0;49.0;4.0;3.0;2.0;5.0;0.0;4;64;0.1;4.66;0.38;0.29;0.19;0.48;0.0
32;Hauts-de-France;59;5;23;636;59636;Wambrechies;10798;114;10912;1.0;92.0;4.0;3.0;1.0;4.0;1.0;1;106;0.09;8.43;0.37;0.27;0.09;0.37;0.09
32;Hauts-de-France;59;5;18;648;59648;Wattignies;15531;204;15735;2.0;96.0;8.0;2.0;3.0;1.0;0.0;1;112;0.13;6.1;0.51;0.13;0.19;0.06;0.0
32;Hauts-de-France;60;4;3;141;60141;Chantilly;10652;237;10889;8.0;129.0;5.0;4.0;4.0;1.0;1.0;2;152;0.73;11.85;0.46;0.37;0.37;0.09;0.09
32;Hauts-de-France;60;2;5;157;60157;Clermont;10475;217;10692;11.0;69.0;6.0;2.0;1.0;8.0;1.0;2;98;1.03;6.45;0.56;0.19;0.09;0.75;0.09
32;Hauts-de-France;60;4;9;176;60176;Crépy-en-Valois;14217;277;14494;9.0;86.0;9.0;5.0;3.0;6.0;0.0;2;118;0.62;5.93;0.62;0.34;0.21;0.41;0.0
32;Hauts-de-France;60;1;12;395;60395;Méru;14320;190;14510;4.0;53.0;7.0;3.0;2.0;3.0;3.0;2;75;0.28;3.65;0.48;0.21;0.14;0.21;0.21
32;Hauts-de-France;60;4;13;414;60414;Montataire;13701;144;13845;4.0;41.0;6.0;1.0;3.0;0.0;5.0;1;60;0.29;2.96;0.43;0.07;0.22;0.0;0.36
32;Hauts-de-France;60;3;17;471;60471;Noyon;12987;228;13215;12.0;86.0;11.0;3.0;2.0;8.0;6.0;2;128;0.91;6.51;0.83;0.23;0.15;0.61;0.45
32;Hauts-de-France;60;4;18;509;60509;Pont-Sainte-Maxence;12291;130;12421;5.0;51.0;8.0;2.0;5.0;2.0;1.0;2;74;0.4;4.11;0.64;0.16;0.4;0.16;0.08
32;Hauts-de-France;60;4;20;612;60612;Senlis;15255;550;15805;14.0;149.0;10.0;5.0;6.0;3.0;2.0;2;189;0.89;9.43;0.63;0.32;0.38;0.19;0.13
28;Normandie;61;2;98;6;61006;Argentan;13291;368;13659;15.0;86.0;11.0;5.0;4.0;10.0;6.0;2;137;1.1;6.3;0.81;0.37;0.29;0.73;0.44
28;Normandie;61;2;99;169;61169;Flers;14482;339;14821;18.0;101.0;12.0;7.0;4.0;12.0;6.0;2;160;1.21;6.81;0.81;0.47;0.27;0.81;0.4
32;Hauts-de-France;62;2;5;48;62048;Auchel;10062;43;10105;8.0;59.0;6.0;2.0;1.0;1.0;0.0;2;77;0.79;5.84;0.59;0.2;0.1;0.1;0.0
