CODGEO,LIBGEO,PMUN21,DENS,NB_Établissement_sante_court_sejour,NB_Établissement_sante_moyen_sejour,NB_Établissement_sante_long_sejour,NB_Établissement_psychiatrique,NB_Centre_lutte_cancer,NB_Urgences,NB_Maternite,NB_Centre_de_sante,NB_Structures_psychiatriques_en_ambulatoire,NB_Centre_medecine_preventive,NB_Dialyse,NB_Hospitalisation_a_domicile,NB_Maison_de_sante_pluridisciplinaire,NB_Laboratoire_d'analyses_et_de_biologie_medicale,NB_Ambulance,NB_Transfusion_sanguine,NB_Établissement_thermal,NB_Pharmacie,NB_Établissement_sante_court_sejour_par_1000h,NB_Établissement_sante_moyen_sejour_par_1000h,NB_Établissement_sante_long_sejour_par_1000h,NB_Établissement_psychiatrique_par_1000h,NB_Centre_lutte_cancer_par_1000h,NB_Urgences_par_1000h,NB_Maternite_par_1000h,NB_Centre_de_sante_par_1000h,NB_Structures_psychiatriques_en_ambulatoire_par_1000h,NB_Centre_medecine_preventive_par_1000h,NB_Dialyse_par_1000h,NB_Hospitalisation_a_domicile_par_1000h,NB_Maison_de_sante_pluridisciplinaire_par_1000h,NB_Laboratoire_d'analyses_et_de_biologie_medicale_par_1000h,NB_Ambulance_par_1000h,NB_Transfusion_sanguine_par_1000h,NB_Établissement_thermal_par_1000h,NB_Pharmacie_par_1000h,NB_EQUIP_SANTE_TOTAL,NB_EQUIP_SANTE_PAR_1000H,ECART_EQUIP_SANTE,DIVERSITE_EQUIP_SANTE
63032,Beaumont,10650,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,4,0.09389671361502347,0.09389671361502347,0.0,0.0,0.0,0.0,0.09389671361502347,0.09389671361502347,0.0,0.0,0.0,0.0,0.09389671361502347,0.18779342723004694,0.18779342723004694,0.0,0.0,0.3755868544600939,13,1.2206572769953052,4,8
63075,Chamalières,17454,1,0,2,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,8,0.0,0.11458691417440128,0.0,0.05729345708720064,0.0,0.0,0.0,0.0,0.05729345708720064,0.0,0.05729345708720064,0.0,0.0,0.17188037126160194,0.11458691417440128,0.0,0.0,0.45834765669760513,18,1.0312822275696114,8,7
63164,Gerzat,10258,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09748488984207447,0.0,0.09748488984207447,0.09748488984207447,0.0,0.0,0.3899395593682979,7,0.6823942288945213,4,4
63178,Issoire,15014,2,1,1,1,1,0,1,1,1,1,0,1,1,0,1,3,0,0,8,0.0666045024643666,0.0666045024643666,0.0666045024643666,0.0666045024643666,0.0,0.0666045024643666,0.0666045024643666,0.0666045024643666,0.0666045024643666,0.0,0.0666045024643666,0.0666045024643666,0.0,0.0666045024643666,0.19981350739309978,0.0,0.0,0.5328360197149328,22,1.465299054216065,8,13
63284,Pont-du-Château,12459,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08026326350429408,0.08026326350429408,0.08026326350429408,0.0,0.0,0.3210530540171763,7,0.5618428445300586,4,4
63300,Riom,18736,2,1,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,0,8,0.0533731853116994,0.0,0.0,0.1067463706233988,0.0,0.0533731853116994,0.0,0.0,0.1067463706233988,0.0,0.0533731853116994,0.0,0.0,0.0533731853116994,0.0533731853116994,0.0,0.0,0.4269854824935952,17,0.9073441502988898,8,8
63430,Thiers,11633,3,1,1,1,1,0,1,1,1,1,0,1,1,0,1,2,0,0,5,0.08596234849136078,0.08596234849136078,0.08596234849136078,0.08596234849136078,0.0,0.08596234849136078,0.08596234849136078,0.08596234849136078,0.08596234849136078,0.0,0.08596234849136078,0.08596234849136078,0.0,0.08596234849136078,0.17192469698272156,0.0,0.0,0.4298117424568039,18,1.547322272844494,5,13
64129,Billère,13866,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0.0,0.07211885186787827,0.0,0.0,0.0,0.0,0.0,0.0,0.07211885186787827,0.0,0.0,0.0,0.0,0.14423770373575653,0.0,0.0,0.0,0.4327131112072696,10,0.7211885186787826,6,4
64260,Hendaye,17796,1,0,2,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,5,0.0,0.11238480557428636,0.0,0.0,0.0,0.0,0.0,0.11238480557428636,0.05619240278714318,0.0,0.0,0.0,0.0,0.11238480557428636,0.05619240278714318,0.0,0.0,0.2809620139357159,13,0.7305012362328613,5,6
64348,Lons,13915,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186489399928135,0.0,0.0,0.0,0.0,0.0,0.07186489399928135,0.07186489399928135,0.0,0.0,0.2874595759971254,7,0.5030542579949694,4,4
64422,Oloron-Sainte-Marie,10616,3,1,1,1,1,0,1,0,0,1,1,1,1,0,2,3,0,0,6,0.09419743782969103,0.09419743782969103,0.09419743782969103,0.09419743782969103,0.0,0.09419743782969103,0.0,0.0,0.09419743782969103,0.09419743782969103,0.09419743782969103,0.09419743782969103,0.0,0.18839487565938207,0.2825923134890731,0.0,0.0,0.5651846269781462,20,1.8839487565938207,6,12
64430,Orthez,10684,3,1,1,1,2,0,1,0,1,2,0,1,1,0,2,1,0,0,5,0.0935979034069637,0.0935979034069637,0.0935979034069637,0.1871958068139274,0.0,0.0935979034069637,0.0,0.0935979034069637,0.1871958068139274,0.0,0.0935979034069637,0.0935979034069637,0.0,0.1871958068139274,0.0935979034069637,0.0,0.0,0.46798951703481845,19,1.77836016473231,5,12
64483,Saint-Jean-de-Luz,14601,2,2,2,1,0,0,1,0,1,1,1,2,0,0,2,0,0,0,9,0.13697691938908294,0.13697691938908294,0.06848845969454147,0.0,0.0,0.06848845969454147,0.0,0.06848845969454147,0.06848845969454147,0.06848845969454147,0.13697691938908294,0.0,0.0,0.13697691938908294,0.0,0.0,0.0,0.6163961372508733,22,1.5067461132799123,9,10
64545,Urrugne,10543,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896993265673907,0.0,0.0,0.28454898985108606,5,0.47424831641847676,3,2
65286,Lourdes,13509,2,1,0,1,2,0,1,0,0,0,0,1,0,1,2,3,0,0,11,0.07402472425790214,0.0,0.07402472425790214,0.1480494485158043,0.0,0.07402472425790214,0.0,0.0,0.0,0.0,0.07402472425790214,0.0,0.07402472425790214,0.1480494485158043,0.22207417277370642,0.0,0.0,0.8142719668369236,23,1.7025686579317492,11,9
66008,Argelès-sur-Mer,10792,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,4,0.0,0.0,0.0,0.09266123054114159,0.0,0.0,0.0,0.0,0.09266123054114159,0.0,0.09266123054114159,0.0,0.0,0.09266123054114159,0.18532246108228317,0.0,0.0,0.37064492216456635,10,0.9266123054114158,4,6
66028,Cabestany,10338,1,1,2,0,2,0,1,0,2,0,0,1,1,2,2,2,0,0,3,0.0967305088024763,0.1934610176049526,0.0,0.1934610176049526,0.0,0.0967305088024763,0.0,0.1934610176049526,0.0,0.0,0.0967305088024763,0.0967305088024763,0.1934610176049526,0.1934610176049526,0.1934610176049526,0.0,0.0,0.2901915264074289,19,1.8378796672470497,3,11
66037,Canet-en-Roussillon,12598,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07937767899666615,0.0,0.0,0.0,0.0,0.07937767899666615,0.07937767899666615,0.0,0.0,0.3968883949833307,8,0.6350214319733292,5,4
66141,Pia,10733,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863411907202087,2,0.1863411907202087,2,1
66171,Saint-Cyprien,11398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08773469029654325,0.2632040708896297,0.0,0.0,0.2632040708896297,7,0.6141428320758028,3,3
66172,Saint-Estève,11550,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0.0,0.17316017316017315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08658008658008658,0.08658008658008658,0.0,0.0,0.3463203463203463,8,0.6926406926406926,4,4
66180,Saint-Laurent-de-la-Salanque,10010,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999000999000999,0.0,0.0,0.2997002997002997,0.1998001998001998,0.0,0.0,0.2997002997002997,9,0.8991008991008991,3,4
67043,Bischheim,17939,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,0,0,5,0.0,0.0,0.0,0.05574446736161436,0.0,0.0,0.0,0.05574446736161436,0.0,0.0,0.0,0.0,0.0,0.11148893472322872,0.16723340208484308,0.0,0.0,0.2787223368080718,12,0.6689336083393723,5,5
67046,Bischwiller,12435,2,1,1,1,1,0,0,0,2,0,0,0,0,0,2,9,0,0,3,0.08041817450743868,0.08041817450743868,0.08041817450743868,0.08041817450743868,0.0,0.0,0.0,0.16083634901487737,0.0,0.0,0.0,0.0,0.0,0.16083634901487737,0.7237635705669482,0.0,0.0,0.24125452352231605,20,1.6083634901487736,9,8
67067,Brumath,10238,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0.09767532721234616,0.19535065442469232,0.19535065442469232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19535065442469232,0.0,0.0,0.0,0.19535065442469232,9,0.8790779449111155,2,5
67130,Erstein,10887,2,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0918526683200147,0.0918526683200147,0.1837053366400294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837053366400294,0.0,0.0,0.0,0.2755580049600441,9,0.8266740148801323,3,5
67204,Hœnheim,11469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743831197140117,0.0,0.0,0.0,0.2615746795710175,5,0.4359577992850292,3,2
67348,Obernai,12216,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,4,0.08185985592665357,0.08185985592665357,0.0,0.08185985592665357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16371971185330714,0.49115913555992136,0.0,0.0,0.3274394237066143,15,1.2278978388998034,6,6
67365,Ostwald,13310,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07513148009015778,0.0,0.0,0.0,0.0,0.0,0.07513148009015778,0.15026296018031557,0.0,0.0,0.22539444027047334,7,0.5259203606311045,3,4
67437,Saverne,11390,2,2,1,1,3,0,1,1,2,2,0,1,0,0,2,0,0,0,3,0.1755926251097454,0.0877963125548727,0.0877963125548727,0.2633889376646181,0.0,0.0877963125548727,0.0877963125548727,0.1755926251097454,0.1755926251097454,0.0,0.0877963125548727,0.0,0.0,0.1755926251097454,0.0,0.0,0.0,0.2633889376646181,19,1.6681299385425814,3,11
67462,Sélestat,19300,2,2,1,1,2,0,1,1,1,0,0,0,0,0,2,2,0,0,5,0.10362694300518135,0.05181347150259068,0.05181347150259068,0.10362694300518135,0.0,0.05181347150259068,0.05181347150259068,0.05181347150259068,0.0,0.0,0.0,0.0,0.0,0.10362694300518135,0.10362694300518135,0.0,0.0,0.25906735751295334,18,0.9326424870466321,5,10
68063,Cernay,11745,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0.08514261387824607,0.08514261387824607,0.08514261387824607,0.08514261387824607,0.0,0.0,0.0,0.08514261387824607,0.0,0.0,0.0,0.0,0.0,0.08514261387824607,0.08514261387824607,0.0,0.0,0.34057045551298426,11,0.9365687526607067,4,8
68112,Guebwiller,11137,2,1,1,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,3,0.08979078746520608,0.08979078746520608,0.0,0.17958157493041216,0.0,0.08979078746520608,0.0,0.08979078746520608,0.0,0.0,0.0,0.0,0.0,0.17958157493041216,0.08979078746520608,0.0,0.0,0.26937236239561824,12,1.077489449582473,3,8
68154,Illzach,14829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743543057522422,0.0,0.0,0.0,0.2697417223008969,5,0.33717715287612116,4,2
68166,Kingersheim,13178,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588404917286387,0.07588404917286387,0.0,0.0,0.0,0.22765214751859159,5,0.37942024586431927,3,3
68256,Pfastatt,10237,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.09768486861385171,0.09768486861385171,0.0,0.09768486861385171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09768486861385171,0.09768486861385171,0.0,0.0,0.19536973722770343,7,0.6837940802969621,2,6
68271,Riedisheim,12163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08221655841486475,0.0,0.0,0.0,0.24664967524459427,4,0.328866233659459,3,2
68278,Rixheim,13795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07249003262051468,0.0,0.0,0.0,0.2899601304820587,5,0.3624501631025734,4,2
68375,Wittelsheim,10334,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903038513644281,0.0,0.0,0.0,0.0,0.0,0.09676795045480938,0.0,0.0,0.0,0.19353590090961875,6,0.5806077027288562,3,3
68376,Wittenheim,15262,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13104442405975625,0.0,0.0,0.0,0.0,0.0,0.06552221202987812,0.0,0.0,0.0,0.2620888481195125,7,0.45865548420914687,4,3
69019,Belleville-en-Beaujolais,13542,2,1,1,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,4,0.0738443361394181,0.0738443361394181,0.0,0.0,0.0,0.0,0.0,0.0,0.1476886722788362,0.0,0.0,0.0,0.0,0.22153300841825432,0.0738443361394181,0.0,0.0,0.2953773445576724,12,0.8861320336730173,4,6
69027,Brignais,12388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16144656118824668,0.16144656118824668,0.0,0.0,0.32289312237649337,8,0.6457862447529867,4,3
69069,Craponne,11903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16802486768041672,0.08401243384020836,0.0,0.0,0.2520373015206251,6,0.5040746030412502,3,3
69081,Écully,18361,1,1,0,0,1,0,0,1,0,2,0,0,0,0,3,1,0,0,6,0.05446326452807581,0.0,0.0,0.05446326452807581,0.0,0.0,0.05446326452807581,0.0,0.10892652905615162,0.0,0.0,0.0,0.0,0.16338979358422745,0.05446326452807581,0.0,0.0,0.3267795871684549,15,0.8169489679211371,6,7
69089,Francheville,15204,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0.0,0.13154433043935806,0.06577216521967903,0.0,0.0,0.0,0.0,0.0,0.06577216521967903,0.0,0.0,0.0,0.0,0.06577216521967903,0.06577216521967903,0.0,0.0,0.26308866087871613,10,0.6577216521967902,4,6
69199,Saint-Fons,19360,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05165289256198347,0.05165289256198347,0.0,0.0,0.0,0.0,0.05165289256198347,0.15495867768595042,0.0,0.0,0.30991735537190085,12,0.6198347107438017,6,5
69243,Tarare,10428,2,1,1,0,1,0,1,0,0,5,0,0,0,0,1,2,0,0,5,0.09589566551591867,0.09589566551591867,0.0,0.09589566551591867,0.0,0.09589566551591867,0.0,0.0,0.4794783275795934,0.0,0.0,0.0,0.0,0.09589566551591867,0.19179133103183735,0.0,0.0,0.4794783275795934,17,1.6302263137706177,5,8
69271,Chassieu,11092,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09015506671474938,0.09015506671474938,0.0,0.0,0.0,0.0,0.09015506671474938,0.18031013342949875,0.0,0.0,0.27046520014424813,8,0.721240533717995,3,5
69273,Corbas,10932,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.09147457006952067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147457006952067,0.0,0.0,0.0,0.27442371020856204,5,0.4573728503476034,3,3
69277,Genas,13483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07416747014759327,0.14833494029518654,0.0,0.0,0.2966698805903731,7,0.5191722910331529,4,3
69283,Mions,13707,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,0.07295542423579193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07295542423579193,0.07295542423579193,0.0,0.0,0.29182169694316773,7,0.5106879696505434,4,4
70285,Héricourt,10478,2,0,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0.0,0.1908761213972132,0.0,0.0954380606986066,0.0,0.0,0.0,0.0954380606986066,0.0,0.0,0.0,0.0,0.0954380606986066,0.0954380606986066,0.0954380606986066,0.0,0.0,0.3817522427944264,11,1.0498186676846726,4,7
70550,Vesoul,15130,2,2,1,0,4,0,1,1,2,0,4,2,1,0,4,2,0,0,8,0.13218770654329148,0.06609385327164574,0.0,0.26437541308658297,0.0,0.06609385327164574,0.06609385327164574,0.13218770654329148,0.0,0.26437541308658297,0.13218770654329148,0.06609385327164574,0.0,0.26437541308658297,0.13218770654329148,0.0,0.0,0.5287508261731659,32,2.1150033046926637,8,12
71014,Autun,13145,2,2,1,1,3,0,1,1,2,0,1,0,0,1,1,2,0,0,9,0.1521491061240015,0.07607455306200075,0.07607455306200075,0.2282236591860023,0.0,0.07607455306200075,0.07607455306200075,0.1521491061240015,0.0,0.07607455306200075,0.0,0.0,0.07607455306200075,0.07607455306200075,0.1521491061240015,0.0,0.0,0.6846709775580069,25,1.901863826550019,9,12
71306,Montceau-les-Mines,16831,2,1,1,0,1,0,1,0,4,0,1,1,0,1,2,2,1,0,10,0.05941417622244667,0.05941417622244667,0.0,0.05941417622244667,0.0,0.05941417622244667,0.0,0.23765670488978669,0.0,0.05941417622244667,0.05941417622244667,0.0,0.05941417622244667,0.11882835244489334,0.11882835244489334,0.05941417622244667,0.0,0.5941417622244668,26,1.5447685817836136,10,12
72003,Allonnes,11013,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0908017797148824,0.1816035594297648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908017797148824,0.0,0.0,0.0,0.3632071188595296,8,0.7264142377190592,4,4
72154,La Flèche,14937,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694784762669881,0.0,0.0,0.0,0.06694784762669881,0.06694784762669881,0.06694784762669881,0.0,0.0,0.334739238133494,9,0.6025306286402893,5,5
72264,Sablé-sur-Sarthe,12096,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,5,0.0,0.0,0.0,0.08267195767195767,0.0,0.0,0.0,0.0,0.08267195767195767,0.0,0.08267195767195767,0.0,0.08267195767195767,0.08267195767195767,0.08267195767195767,0.0,0.0,0.4133597883597883,11,0.9093915343915343,5,7
73011,Albertville,19812,2,1,0,1,2,0,1,1,1,3,0,1,0,0,2,1,0,0,8,0.05047445992327882,0.0,0.05047445992327882,0.10094891984655764,0.0,0.05047445992327882,0.05047445992327882,0.05047445992327882,0.15142337976983647,0.0,0.05047445992327882,0.0,0.0,0.10094891984655764,0.05047445992327882,0.0,0.0,0.40379567938623057,22,1.110438118312134,8,11
73179,La Motte-Servolex,12299,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130742336775348,0.0,0.0,0.08130742336775348,0.16261484673550697,0.0,0.0,0.32522969347101394,8,0.6504593869420279,4,4
74042,Bonneville,12895,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0.0,0.07754943776657619,0.0,0.0,0.0,0.0,0.0,0.0,0.23264831329972857,0.0,0.0,0.0,0.0,0.07754943776657619,0.0,0.0,0.0,0.31019775106630476,9,0.6979449398991857,4,4
74081,Cluses,17164,2,0,0,0,0,0,0,0,1,5,0,0,0,0,2,1,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058261477511069686,0.2913073875553484,0.0,0.0,0.0,0.0,0.11652295502213937,0.058261477511069686,0.0,0.0,0.4078303425774878,16,0.932183640177115,7,5
74133,Gaillard,10175,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09828009828009827,0.09828009828009827,0.09828009828009827,0.0,0.0,0.3931203931203931,7,0.6879606879606879,4,4
74208,Passy,11068,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.09035056017347308,0.09035056017347308,0.0,0.09035056017347308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09035056017347308,0.0,0.0,0.2710516805204192,7,0.6324539212143114,3,5
74224,La Roche-sur-Foron,11263,2,0,1,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0.0,0.08878629139660836,0.0,0.26635887418982507,0.0,0.0,0.0,0.0,0.26635887418982507,0.0,0.0,0.0,0.0,0.08878629139660836,0.0,0.0,0.0,0.26635887418982507,11,0.976649205362692,3,5
74225,Rumilly,15998,2,1,1,1,0,0,0,0,2,2,0,0,0,0,3,1,0,0,5,0.06250781347668459,0.06250781347668459,0.06250781347668459,0.0,0.0,0.0,0.0,0.12501562695336918,0.12501562695336918,0.0,0.0,0.0,0.0,0.18752344043005376,0.06250781347668459,0.0,0.0,0.3125390673834229,16,1.0001250156269534,5,8
74243,Saint-Julien-en-Genevois,15840,1,1,1,1,0,0,1,1,0,2,0,0,0,0,1,1,0,0,4,0.06313131313131314,0.06313131313131314,0.06313131313131314,0.0,0.0,0.06313131313131314,0.06313131313131314,0.0,0.12626262626262627,0.0,0.0,0.0,0.0,0.06313131313131314,0.06313131313131314,0.0,0.0,0.25252525252525254,13,0.8207070707070707,4,9
74256,Sallanches,17133,2,1,0,1,3,0,1,1,1,4,0,2,1,0,1,2,0,0,6,0.05836689429755443,0.0,0.05836689429755443,0.17510068289266328,0.0,0.05836689429755443,0.05836689429755443,0.05836689429755443,0.2334675771902177,0.0,0.11673378859510886,0.05836689429755443,0.0,0.05836689429755443,0.11673378859510886,0.0,0.0,0.35020136578532657,24,1.4008054631413063,6,12
76057,Barentin,12154,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,5,0.0,0.08227743952608195,0.08227743952608195,0.0,0.0,0.0,0.0,0.08227743952608195,0.0,0.0,0.0,0.0,0.0,0.08227743952608195,0.24683231857824586,0.0,0.0,0.41138719763040976,12,0.9873292743129835,5,6
76108,Bois-Guillaume,14262,1,4,4,0,1,0,1,0,2,0,0,3,2,0,1,2,4,0,4,0.28046557285093254,0.28046557285093254,0.0,0.07011639321273314,0.0,0.07011639321273314,0.0,0.14023278642546627,0.0,0.0,0.2103491796381994,0.14023278642546627,0.0,0.07011639321273314,0.14023278642546627,0.28046557285093254,0.0,0.28046557285093254,28,1.963259009956528,4,11
76114,Bolbec,11635,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.08594757198109153,0.0,0.17189514396218306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08594757198109153,0.08594757198109153,0.0,0.0,0.25784271594327457,8,0.6875805758487322,3,5
76157,Canteleu,13966,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7,0.0,0.0,0.0,0.07160246312473148,0.0,0.0,0.0,0.07160246312473148,0.0,0.0,0.0,0.0,0.0,0.07160246312473148,0.07160246312473148,0.0,0.0,0.5012172418731204,11,0.7876270943720464,7,5
76165,Caudebec-lès-Elbeuf,10135,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0.0986679822397632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973359644795264,0.0,0.0,0.0,0.1973359644795264,5,0.49333991119881604,2,3
76216,Déville-lès-Rouen,10745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09306654257794324,0.09306654257794324,0.0,0.0,0.46533271288971617,7,0.6514657980456027,5,3
76231,Elbeuf,15951,2,1,1,0,4,0,1,0,1,2,3,1,1,0,1,2,0,0,7,0.06269199423233653,0.06269199423233653,0.0,0.2507679769293461,0.0,0.06269199423233653,0.0,0.06269199423233653,0.12538398846467305,0.1880759826970096,0.06269199423233653,0.06269199423233653,0.0,0.06269199423233653,0.12538398846467305,0.0,0.0,0.4388439596263557,25,1.5672998558084135,7,12
76259,Fécamp,18016,2,2,1,1,1,0,1,1,2,3,1,1,1,0,2,2,0,0,6,0.11101243339253997,0.05550621669626998,0.05550621669626998,0.05550621669626998,0.0,0.05550621669626998,0.05550621669626998,0.11101243339253997,0.16651865008880995,0.05550621669626998,0.05550621669626998,0.05550621669626998,0.0,0.11101243339253997,0.11101243339253997,0.0,0.0,0.3330373001776199,25,1.3876554174067497,6,14
76410,Maromme,11024,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0.0,0.0,0.0,0.09071117561683599,0.0,0.0,0.0,0.09071117561683599,0.0,0.0,0.0,0.0,0.09071117561683599,0.09071117561683599,0.09071117561683599,0.0,0.0,0.18142235123367198,7,0.634978229317852,2,6
76447,Montivilliers,15457,2,1,1,0,0,0,1,1,1,3,0,1,1,0,1,1,2,0,6,0.06469560716827327,0.06469560716827327,0.0,0.0,0.0,0.06469560716827327,0.06469560716827327,0.06469560716827327,0.19408682150481982,0.0,0.06469560716827327,0.06469560716827327,0.0,0.06469560716827327,0.06469560716827327,0.12939121433654655,0.0,0.38817364300963964,20,1.2939121433654655,6,12
